type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,35353,1a:00:00:00:00:00,-25,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,8729693,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,1,-3,7,-12,7,-13,7,-13,7,-13,7,-13,6,-13,6,-13,6,-12,5,-12,5,-13,5,-13,5,-14,5,-14,5,-13,4,-13,4,-14,3,-14,2,-13,2,-13,3,-14,3,-13,2,-13,2,-13,1,-14,2,-15,2,-15,0,-8,1,-15,1,-16,1,-16,0,-16,0,-16,0,-16,1,-16,0,-16,0,-16,1,-17,1,-17,1,-17,1,-17,1,-17,1,-17,2,-18,2,-18,2,-18,2,-18,3,-17,3,-17,4,-17,4,-17,4,-17,5,-17,5,-17,1,-5,0,0,0,0,0,0,0,0,0,-1,3,-4,19,-19,20,-20,20,-20,19,-21,16,-22,16,-23,16,-23,15,-23,14,-22,13,-22,13,-22,12,-22,12,-22,12,-22,12,-23,11,-24,11,-24,10,-24,10,-25,9,-25,8,-25,7,-24,7,-24,7,-24,7,-24,6,-24,6,-25,5,-26,5,-27,5,-27,8,-27,3,-27,3,-28,3,-28,3,-29,3,-29,3,-29,4,-29,4,-29,4,-30,4,-31,4,-31,4,-31,4,-32,5,-32,5,-32,6,-32,6,-32,7,-32,7,-32,8,-31,9,-31,10,-31,10,-30,11,-30,12,-30,12,-30,4,-9,0,-2,-1,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,3,6,14,25,13,25,12,26,12,27,11,26,10,26,9,26,9,26,8,26,8,27,8,28,8,28,8,28,7,27,6,27,6,27,6,27,6,25,5,24,5,24,5,24,5,24,6,24,6,24,6,25,7,25,6,25,7,23,8,23,9,23,9,23,9,22,9,23,9,22,10,22,10,22,11,22,12,21,13,21,14,21,14,22,14,21,15,21,16,20,16,20,16,19,16,19,17,19,17,19,17,19,18,18,19,18,19,19,18,21,18,22,19,22,19,23,2,2]"
CSI_DATA,35354,1a:00:00:00:00:00,-25,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,8780696,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,0,-4,2,-15,2,-15,1,-15,2,-15,1,-15,1,-14,1,-14,0,-14,0,-14,0,-14,0,-14,0,-15,-1,-14,-1,-14,-1,-14,-1,-14,-2,-14,-3,-13,-3,-14,-3,-14,-3,-14,-3,-13,-3,-13,-4,-14,-4,-15,-4,-15,-2,-8,-5,-15,-5,-15,-5,-15,-6,-15,-6,-15,-6,-16,-6,-16,-6,-15,-6,-15,-6,-16,-5,-16,-5,-16,-5,-16,-5,-17,-5,-17,-5,-18,-5,-18,-5,-18,-4,-17,-4,-17,-3,-17,-3,-17,-3,-17,-2,-18,-2,-18,-1,-17,-1,-5,0,0,0,0,0,0,0,0,0,-2,2,-5,14,-24,14,-24,14,-24,13,-25,8,-26,8,-26,8,-26,7,-26,7,-26,6,-25,5,-25,5,-25,5,-24,4,-25,4,-26,3,-26,3,-26,3,-26,2,-26,2,-26,1,-26,0,-25,0,-25,0,-25,0,-25,-1,-25,-1,-25,-2,-26,-3,-27,-3,-27,3,-29,-4,-27,-5,-27,-5,-28,-5,-28,-5,-29,-5,-29,-5,-29,-5,-29,-5,-29,-5,-30,-5,-30,-5,-30,-5,-31,-4,-32,-4,-32,-3,-32,-2,-32,-2,-32,-1,-32,0,-32,0,-32,1,-31,2,-31,2,-31,3,-31,4,-31,1,-10,0,-2,-1,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,5,4,23,17,22,18,22,19,21,20,20,20,19,20,19,20,18,20,18,21,17,21,18,22,18,22,17,23,17,22,16,22,16,23,15,22,14,21,14,21,14,21,14,20,14,20,14,20,14,20,15,21,15,20,14,22,15,18,16,18,16,18,17,17,17,17,17,17,17,17,17,16,18,16,18,15,19,15,19,15,20,15,21,15,21,15,21,15,22,14,22,13,22,12,22,12,22,11,22,12,22,11,23,11,23,11,23,11,22,15,23,16,24,16,24,15,2,1]"
CSI_DATA,35355,1a:00:00:00:00:00,-25,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,8831724,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-4,-1,-15,-1,-15,-1,-15,0,-15,0,-15,0,-14,0,-14,0,-14,0,-14,1,-14,1,-14,1,-15,1,-14,1,-14,1,-14,2,-14,2,-14,3,-13,3,-13,4,-13,3,-13,3,-13,4,-13,4,-13,4,-14,5,-14,5,-7,2,-14,6,-14,5,-15,6,-14,6,-14,6,-15,6,-15,6,-15,6,-15,6,-15,7,-15,6,-15,6,-16,6,-16,6,-16,6,-17,6,-17,6,-17,5,-17,5,-17,5,-17,4,-17,4,-17,3,-17,3,-17,2,-17,2,-5,0,0,0,0,0,0,0,0,0,-2,-1,-6,-2,-28,-8,-28,-8,-28,-7,-28,-6,-28,-4,-28,-3,-27,-3,-27,-3,-27,-2,-27,-2,-26,-1,-26,-1,-25,0,-26,0,-26,1,-27,1,-26,1,-26,2,-26,2,-26,3,-26,4,-25,4,-25,4,-25,4,-25,5,-25,5,-25,6,-25,6,-26,7,-27,8,-28,6,-26,9,-26,9,-27,9,-27,10,-28,10,-28,10,-28,10,-28,10,-28,10,-29,10,-29,10,-29,10,-30,10,-31,9,-31,9,-32,9,-33,8,-33,8,-33,7,-32,6,-32,6,-32,5,-32,4,-32,3,-33,2,-33,2,-10,0,-2,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-7,11,-28,12,-27,13,-27,14,-27,14,-26,15,-25,15,-25,15,-24,16,-23,17,-23,17,-24,18,-25,18,-24,18,-23,18,-23,18,-23,18,-22,17,-21,17,-21,17,-21,16,-21,16,-20,16,-20,16,-20,17,-21,16,-21,17,-20,14,-20,14,-21,14,-21,13,-22,13,-22,13,-22,12,-22,12,-22,11,-22,11,-23,10,-24,10,-24,9,-25,9,-25,9,-25,9,-26,9,-26,8,-26,7,-26,6,-26,6,-26,6,-26,6,-26,5,-27,5,-27,6,-27,8,-27,8,-29,9,-30,8,-29,0,-4]"
CSI_DATA,35356,1a:00:00:00:00:00,-30,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,8882705,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-3,-3,-12,-11,-13,-11,-13,-11,-13,-11,-13,-10,-13,-10,-13,-10,-13,-9,-13,-9,-13,-9,-14,-9,-14,-9,-14,-9,-14,-8,-14,-8,-15,-8,-15,-7,-15,-6,-15,-6,-15,-6,-15,-6,-15,-6,-15,-5,-16,-5,-16,-6,-16,-6,-9,-3,-17,-4,-18,-5,-18,-5,-18,-4,-18,-4,-18,-4,-18,-4,-18,-4,-19,-4,-19,-4,-19,-5,-19,-5,-19,-5,-20,-5,-20,-5,-21,-6,-21,-6,-20,-6,-20,-6,-19,-7,-19,-8,-19,-8,-19,-9,-19,-9,-18,-9,-18,-10,-5,-3,0,0,0,0,0,0,0,0,-1,-2,-3,-6,-13,-30,-13,-30,-14,-29,-15,-28,-19,-24,-20,-24,-20,-24,-20,-23,-20,-22,-20,-21,-20,-21,-20,-20,-21,-20,-21,-19,-22,-20,-22,-20,-22,-19,-23,-19,-23,-18,-24,-18,-24,-17,-24,-16,-24,-15,-24,-15,-24,-15,-25,-14,-25,-14,-26,-14,-28,-14,-28,-14,-26,-20,-28,-13,-29,-13,-30,-12,-31,-12,-31,-12,-31,-12,-31,-12,-32,-12,-32,-12,-33,-13,-33,-13,-33,-14,-33,-15,-34,-16,-34,-16,-35,-17,-35,-17,-34,-18,-34,-18,-33,-18,-33,-19,-31,-19,-31,-20,-30,-21,-30,-23,-30,-23,-9,-8,-2,-2,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-3,30,-9,31,-8,31,-7,31,-6,31,-5,30,-5,30,-4,30,-4,30,-3,30,-2,31,-2,31,-1,31,-1,31,0,30,0,30,0,30,0,28,0,26,1,26,2,27,2,27,0,26,0,27,1,28,0,28,-1,29,3,26,-2,26,-3,27,-4,27,-5,27,-5,27,-5,26,-6,26,-6,26,-7,26,-8,26,-8,26,-9,26,-9,27,-10,26,-11,27,-11,27,-12,26,-13,25,-13,24,-14,25,-14,25,-14,24,-15,25,-15,25,-16,25,-16,28,-11,30,-12,32,-13,30,-12,3,-2]"
CSI_DATA,35357,1a:00:00:00:00:00,-25,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,8933684,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-2,3,-6,13,-5,13,-5,13,-5,13,-5,13,-5,12,-4,12,-4,12,-4,12,-4,12,-4,13,-4,13,-3,13,-3,13,-3,13,-2,13,-1,13,-1,12,0,13,-1,13,-1,13,0,13,0,13,0,13,0,14,0,14,0,7,2,14,1,14,2,15,2,15,2,14,2,15,2,15,2,15,3,15,2,15,2,16,2,16,2,16,2,16,2,16,2,17,1,17,1,17,1,17,1,17,0,17,0,17,-1,17,-1,17,-2,16,-2,16,-1,4,0,0,0,0,0,0,0,0,-2,-1,-6,-2,-28,-7,-28,-6,-28,-6,-28,-5,-18,9,-18,9,-18,9,-18,9,-17,9,-16,9,-16,9,-16,9,-16,9,-15,10,-16,11,-16,11,-15,11,-15,11,-15,11,-14,12,-14,12,-13,11,-13,11,-13,11,-12,12,-12,12,-12,12,-12,13,-12,15,-13,15,-28,8,-11,15,-11,15,-11,16,-11,17,-11,16,-11,16,-12,16,-11,16,-11,17,-11,17,-12,17,-12,17,-13,17,-13,18,-14,18,-14,17,-14,18,-14,17,-15,16,-15,16,-15,16,-15,15,-15,15,-16,15,-17,14,-17,14,-7,3,-2,-1,0,-1,1,-1,0,0,0,0,-1,-1,-1,0,-1,0,0,-2,-1,-8,-2,-24,-2,-24,-1,-24,-1,-24,0,-23,1,-23,1,-22,2,-22,2,-22,3,-23,3,-23,3,-24,3,-23,4,-23,3,-23,3,-22,3,-21,4,-20,4,-20,4,-20,3,-20,3,-20,3,-20,3,-20,3,-21,2,-21,17,-21,2,-19,1,-19,1,-19,0,-20,0,-20,0,-20,0,-19,-1,-19,-1,-19,-2,-20,-2,-20,-3,-19,-3,-20,-3,-20,-4,-20,-4,-20,-5,-20,-5,-20,-5,-19,-6,-19,-6,-19,-7,-19,-7,-19,-7,-19,-8,-20,-8,-20,7,-28,7,-29,7,-29,7,-29,1,-6]"
CSI_DATA,35358,1a:00:00:00:00:00,-25,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,8984689,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,0,3,3,15,3,15,4,15,4,15,4,15,4,14,4,14,4,14,4,14,5,14,5,14,5,14,5,14,5,14,5,13,6,13,7,13,7,12,7,12,7,12,7,12,7,12,8,12,8,12,9,13,8,13,4,6,10,13,10,13,11,13,11,13,11,13,11,13,11,13,11,13,11,13,11,14,11,14,11,14,11,14,11,15,11,15,11,16,11,16,10,16,10,16,9,16,9,16,8,17,8,17,8,17,7,17,6,17,1,4,0,0,0,0,0,0,0,0,-1,1,-2,5,-9,30,-8,31,-7,31,-6,31,1,29,1,29,1,29,2,28,2,28,3,27,3,27,3,26,4,26,4,27,5,27,5,27,5,27,6,27,6,26,7,26,8,26,8,24,8,24,8,24,9,24,9,24,10,25,11,25,12,26,12,26,6,30,13,24,14,25,15,25,15,26,15,26,15,26,14,26,15,27,15,27,16,28,16,28,16,28,15,29,15,30,15,30,15,31,15,32,14,32,12,31,12,32,11,32,10,33,9,33,8,33,7,33,6,33,1,10,-1,1,-1,-1,0,-2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-9,-2,-33,-8,-32,-10,-32,-11,-32,-12,-31,-12,-30,-13,-29,-13,-29,-14,-29,-15,-29,-16,-29,-17,-29,-17,-28,-17,-28,-17,-27,-17,-28,-17,-27,-17,-25,-16,-24,-16,-25,-17,-25,-17,-25,-16,-25,-16,-25,-16,-26,-16,-26,-15,-23,-19,-24,-13,-25,-13,-26,-12,-26,-12,-26,-12,-25,-12,-26,-12,-26,-11,-26,-10,-27,-9,-28,-9,-28,-8,-28,-7,-29,-7,-29,-7,-30,-6,-30,-6,-29,-6,-28,-5,-29,-5,-30,-4,-30,-4,-30,-4,-30,-3,-31,-2,-30,-3,-30,-9,-32,-9,-33,-9,-33,-9,-5,-2]"
CSI_DATA,35359,1a:00:00:00:00:00,-25,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,9036000,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-4,0,-15,0,-15,0,-15,0,-15,0,-15,0,-14,1,-14,1,-14,1,-14,1,-14,2,-14,2,-14,2,-14,3,-14,3,-14,3,-14,3,-13,4,-13,4,-13,4,-13,4,-13,4,-13,5,-12,5,-13,6,-14,6,-14,6,-7,3,-13,7,-14,7,-14,7,-13,7,-13,7,-14,7,-14,8,-14,8,-14,8,-14,8,-15,8,-15,7,-15,8,-15,8,-16,7,-16,7,-16,7,-16,7,-16,7,-16,6,-16,6,-16,5,-17,5,-17,5,-17,4,-17,4,-5,1,0,0,0,0,0,0,0,0,-2,-2,-4,-4,-21,-20,-21,-20,-21,-19,-22,-18,-24,-9,-25,-9,-24,-8,-24,-8,-24,-7,-23,-7,-23,-6,-23,-6,-23,-6,-23,-5,-24,-5,-24,-4,-24,-4,-24,-3,-24,-3,-25,-2,-24,-2,-23,-1,-23,-1,-23,-1,-23,-1,-23,0,-23,0,-24,1,-25,2,-26,2,-28,-7,-24,3,-25,4,-26,4,-26,4,-26,4,-26,4,-27,4,-27,4,-27,4,-28,4,-28,4,-28,4,-29,4,-30,3,-30,3,-30,2,-30,2,-30,2,-30,1,-30,1,-30,0,-30,-1,-29,-2,-29,-2,-30,-3,-30,-4,-9,-2,-2,-1,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,1,-1,5,-7,17,-22,18,-21,19,-21,19,-20,19,-19,19,-18,20,-18,20,-17,20,-17,21,-17,22,-17,22,-17,22,-16,22,-16,22,-16,22,-16,21,-15,20,-14,20,-14,20,-14,19,-14,19,-14,19,-14,19,-14,19,-15,19,-15,25,-9,17,-15,17,-16,17,-16,17,-16,17,-16,16,-16,16,-16,16,-16,16,-17,15,-18,14,-19,14,-19,14,-20,15,-20,14,-21,14,-21,13,-21,13,-21,12,-21,11,-21,12,-22,11,-22,11,-22,10,-23,11,-23,11,-23,20,-20,20,-20,20,-21,20,-21,3,-4]"
CSI_DATA,35360,1a:00:00:00:00:00,-25,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,9086782,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,2,2,10,8,11,8,11,8,11,8,11,8,11,7,11,7,11,7,11,6,11,6,11,6,12,6,12,6,11,6,12,5,12,5,12,4,12,4,12,4,12,4,12,4,12,3,12,3,13,3,13,3,13,3,7,1,14,2,14,3,15,2,15,2,14,2,15,2,15,2,15,2,15,2,15,2,16,2,15,2,16,2,16,3,16,3,16,3,17,4,16,4,16,4,16,4,16,5,15,5,15,6,15,6,15,6,15,7,3,1,0,0,0,0,0,0,0,0,0,1,2,4,14,23,15,23,16,22,17,21,18,18,19,18,19,18,18,17,18,16,18,16,18,15,18,15,18,14,19,14,20,14,21,13,20,13,21,13,21,12,22,12,21,11,21,10,21,10,21,10,21,10,22,9,22,9,23,8,24,8,25,7,25,10,25,6,25,6,26,6,26,6,26,6,26,7,27,7,27,7,27,7,28,7,29,7,29,7,29,7,30,8,29,9,30,10,30,10,29,10,29,11,28,12,28,12,28,13,27,13,27,14,27,14,27,15,8,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-7,2,-27,11,-28,10,-29,9,-29,8,-28,8,-28,6,-28,6,-28,5,-28,4,-29,4,-29,5,-30,5,-29,4,-29,3,-28,3,-29,3,-29,2,-27,2,-26,2,-26,2,-26,2,-26,2,-26,2,-26,3,-27,3,-26,4,-26,3,-25,4,-25,5,-25,6,-25,6,-25,6,-24,6,-24,6,-24,6,-24,7,-24,8,-24,10,-24,11,-24,11,-24,11,-24,11,-24,12,-23,12,-23,12,-22,13,-22,13,-22,14,-22,14,-22,15,-22,16,-22,16,-22,15,-24,14,-24,15,-25,15,-25,15,-4,1]"
CSI_DATA,35361,1a:00:00:00:00:00,-25,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,9139882,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-4,0,-15,0,-15,1,-15,1,-15,1,-14,1,-14,1,-14,1,-14,2,-14,2,-14,2,-14,2,-14,2,-14,3,-13,3,-13,3,-14,4,-13,4,-12,4,-12,5,-13,5,-13,5,-13,5,-12,5,-13,6,-13,6,-13,6,-7,3,-13,7,-14,7,-14,7,-13,8,-13,8,-14,8,-14,8,-13,8,-14,8,-14,8,-14,8,-15,8,-15,8,-15,8,-15,8,-16,8,-16,8,-16,8,-16,7,-16,7,-16,6,-16,6,-17,5,-17,5,-17,4,-17,4,-5,1,0,0,0,0,0,0,0,0,-1,-1,-4,-2,-27,-11,-27,-10,-27,-9,-27,-8,-27,-4,-27,-3,-27,-4,-27,-3,-26,-2,-25,-2,-25,-1,-25,-1,-25,-1,-25,-1,-25,0,-26,1,-26,1,-25,1,-25,2,-26,3,-26,3,-24,3,-23,4,-24,4,-24,4,-24,4,-25,5,-25,6,-26,7,-26,7,-27,4,-24,8,-26,9,-26,10,-26,10,-26,9,-26,9,-27,9,-27,9,-28,10,-28,10,-28,10,-29,9,-29,10,-30,9,-30,9,-31,9,-31,9,-31,8,-30,7,-31,6,-31,6,-31,5,-31,4,-31,3,-32,3,-32,2,-8,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,2,-7,12,-27,13,-27,13,-26,14,-26,15,-25,15,-24,16,-23,16,-23,17,-23,18,-23,18,-23,18,-23,19,-23,18,-22,18,-22,18,-22,18,-21,17,-20,17,-19,17,-19,18,-19,17,-20,17,-19,17,-19,17,-20,16,-20,18,-19,14,-20,14,-20,14,-21,13,-21,13,-21,13,-21,13,-21,12,-21,12,-22,11,-23,10,-23,10,-23,10,-24,10,-24,9,-25,9,-25,9,-26,8,-25,8,-25,7,-25,7,-26,7,-26,6,-26,5,-26,5,-27,6,-27,10,-26,10,-27,10,-27,10,-27,1,-4]"
CSI_DATA,35362,1a:00:00:00:00:00,-25,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,9189593,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,2,-3,8,-12,8,-12,8,-12,8,-12,7,-12,7,-12,6,-12,6,-12,6,-12,6,-12,6,-13,6,-13,5,-13,5,-13,5,-13,5,-14,4,-14,3,-13,3,-13,3,-13,4,-13,3,-13,2,-13,2,-14,3,-14,3,-14,1,-8,2,-15,2,-15,2,-16,1,-15,2,-15,2,-16,2,-16,2,-16,1,-16,2,-16,2,-17,2,-17,2,-17,2,-17,3,-17,3,-17,3,-18,4,-17,4,-17,4,-17,5,-17,5,-16,5,-16,6,-16,6,-16,7,-16,1,-4,0,0,0,0,0,0,0,0,-1,-1,2,-2,22,-15,23,-15,24,-16,22,-17,18,-20,18,-20,18,-20,18,-20,16,-20,15,-20,15,-20,14,-20,14,-20,14,-20,14,-21,14,-21,14,-21,13,-21,13,-22,12,-23,11,-23,10,-22,10,-22,10,-22,9,-22,9,-22,9,-23,9,-24,9,-25,9,-25,14,-24,8,-25,7,-26,7,-27,7,-28,7,-27,7,-28,7,-28,7,-28,7,-28,8,-29,8,-29,8,-29,9,-30,10,-31,10,-30,11,-31,11,-30,12,-30,12,-29,13,-29,13,-29,14,-28,14,-27,15,-27,17,-27,17,-26,4,-7,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,2,6,12,25,11,26,11,26,10,27,9,26,8,27,7,27,7,26,6,26,5,26,5,28,5,28,4,28,4,28,4,27,4,27,4,27,3,25,3,25,3,25,4,25,4,24,3,24,3,24,3,25,4,25,1,25,5,23,5,23,6,23,7,23,7,23,7,23,7,22,8,22,8,22,9,22,10,22,10,22,11,22,11,22,12,22,13,22,13,22,13,21,14,21,14,20,15,21,14,20,14,20,15,20,16,21,16,20,13,23,14,25,15,25,15,24,1,2]"
CSI_DATA,35363,1a:00:00:00:00:00,-25,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,9239714,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,3,1,13,4,13,4,13,4,13,4,13,4,12,4,12,3,12,3,12,3,12,3,13,3,13,2,13,2,13,2,13,2,13,1,13,1,13,0,13,0,13,0,13,0,13,0,13,-1,13,-1,14,-1,14,-1,7,-1,14,-1,15,-1,15,-2,15,-2,15,-2,15,-2,15,-2,15,-2,15,-2,16,-2,16,-2,16,-1,16,-1,16,-1,16,-1,17,-1,17,0,17,0,17,0,16,1,16,1,16,2,16,2,17,2,16,3,16,3,4,1,0,0,0,0,0,0,0,0,0,0,3,3,21,16,22,16,22,16,23,15,24,11,24,11,24,11,23,10,23,10,23,9,22,8,22,8,22,7,23,7,24,7,24,7,24,6,24,6,24,5,25,5,24,4,24,3,23,3,23,3,23,3,24,2,24,2,25,1,26,1,26,0,27,3,26,-1,26,-1,27,-1,27,-2,28,-2,28,-1,28,-1,28,-1,28,-1,29,-1,29,-1,29,-1,30,0,31,0,31,1,32,2,32,2,31,3,31,3,31,4,30,4,30,5,30,6,30,7,30,8,30,9,9,3,1,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,0,-1,-2,1,-7,6,-21,21,-21,20,-22,20,-23,19,-23,18,-23,17,-23,17,-23,16,-23,15,-24,15,-25,15,-25,15,-25,14,-26,14,-25,13,-25,13,-25,13,-23,12,-23,12,-23,12,-23,12,-22,12,-22,12,-23,12,-23,12,-23,13,-25,11,-21,13,-21,13,-21,14,-21,15,-20,15,-20,15,-20,15,-19,15,-19,15,-19,16,-19,17,-18,18,-19,18,-19,19,-19,19,-18,19,-18,19,-17,20,-16,20,-16,20,-16,21,-15,20,-15,21,-15,21,-16,21,-16,22,-19,21,-19,22,-19,22,-18,23,-4,4]"
CSI_DATA,35364,1a:00:00:00:00:00,-25,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,9290697,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,0,-4,1,-15,1,-15,0,-15,1,-15,0,-14,0,-14,0,-14,0,-14,-1,-14,-1,-14,-2,-14,-2,-14,-2,-14,-2,-14,-2,-14,-3,-14,-3,-14,-4,-13,-4,-13,-3,-13,-3,-13,-4,-13,-4,-13,-5,-13,-5,-14,-5,-14,-3,-7,-6,-14,-6,-15,-7,-15,-7,-14,-7,-14,-6,-15,-6,-15,-6,-15,-7,-15,-7,-15,-7,-15,-7,-15,-7,-16,-7,-16,-7,-16,-6,-17,-6,-17,-6,-17,-5,-17,-5,-17,-4,-17,-4,-17,-4,-17,-4,-17,-4,-17,-3,-17,-1,-5,0,0,0,0,0,0,0,0,-1,-2,-1,-6,-1,-28,-1,-28,-1,-28,-2,-28,0,-28,-1,-28,-1,-27,-1,-27,-1,-27,-2,-26,-2,-26,-3,-25,-3,-25,-4,-25,-5,-26,-5,-26,-5,-25,-6,-26,-6,-26,-7,-26,-8,-25,-8,-24,-8,-24,-8,-24,-8,-24,-9,-23,-10,-23,-10,-24,-11,-25,-11,-25,-14,-25,-13,-24,-13,-25,-14,-25,-15,-25,-15,-26,-15,-26,-14,-26,-15,-26,-15,-26,-15,-27,-15,-27,-15,-27,-15,-29,-15,-30,-15,-30,-14,-30,-14,-30,-14,-31,-13,-31,-12,-31,-11,-31,-11,-31,-10,-31,-9,-31,-8,-31,-8,-32,-3,-10,-1,-2,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,7,3,26,11,26,12,25,13,25,14,24,14,24,14,23,15,22,15,22,15,22,16,23,16,23,17,22,17,22,17,21,18,21,18,20,17,20,16,19,16,19,16,19,16,19,15,19,15,19,15,20,15,20,15,22,13,19,14,20,13,20,13,21,12,22,12,21,12,21,11,21,11,21,10,22,10,22,9,22,8,23,8,24,8,24,8,25,7,25,7,25,6,24,6,24,5,24,4,25,4,25,4,25,4,26,4,26,4,28,1,28,1,29,0,29,0,5,0]"
CSI_DATA,35365,1a:00:00:00:00:00,-25,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,9341732,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,0,-4,0,-15,0,-15,0,-15,0,-15,0,-15,0,-14,-1,-14,-1,-14,-1,-14,-2,-14,-2,-14,-2,-14,-2,-14,-2,-14,-2,-14,-3,-14,-3,-14,-4,-13,-4,-13,-4,-13,-4,-13,-4,-13,-4,-13,-5,-14,-5,-14,-5,-14,-3,-7,-6,-14,-6,-15,-6,-15,-6,-14,-6,-14,-6,-15,-6,-15,-6,-15,-7,-15,-6,-16,-6,-16,-6,-16,-6,-16,-6,-16,-5,-17,-5,-17,-5,-17,-5,-17,-4,-17,-4,-17,-4,-17,-3,-17,-3,-18,-2,-18,-2,-17,-1,-17,-1,-5,0,0,0,0,0,0,0,0,-1,-1,1,-3,16,-23,17,-23,16,-24,15,-24,7,-25,7,-25,7,-25,7,-25,6,-25,5,-24,5,-24,4,-24,4,-24,4,-24,4,-24,3,-25,3,-25,3,-24,2,-24,1,-25,1,-25,0,-24,0,-24,0,-24,0,-24,-1,-24,-1,-24,-1,-25,-2,-26,-2,-26,6,-28,-3,-25,-4,-26,-5,-27,-5,-27,-4,-27,-4,-28,-4,-28,-4,-28,-5,-28,-4,-29,-4,-29,-3,-29,-3,-30,-3,-31,-2,-31,-2,-32,-1,-31,-1,-31,0,-31,1,-31,1,-31,2,-31,3,-30,4,-30,5,-30,6,-30,1,-8,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,5,3,24,13,24,14,23,15,23,16,21,17,21,17,20,17,20,17,19,18,19,19,19,19,19,20,18,20,18,20,17,20,18,20,17,20,16,19,15,19,16,19,16,18,16,18,15,18,15,18,16,19,16,18,12,22,15,16,16,17,17,16,18,15,18,15,18,15,17,15,17,15,18,14,19,13,19,13,19,13,20,13,21,13,21,13,21,13,22,12,22,11,21,11,21,10,22,10,22,10,22,10,22,10,23,10,23,10,21,16,22,17,23,18,23,17,2,2]"
